run_id,model,backbone,variant,scope,stratum,metric,value,ci_low,ci_high,status,profile,seed,git_sha,config_hash,total_parameters,trainable_parameters
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,big_rock,validation,iou,0.6305137743940873,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,ALL,validation,cutoff_mae,0.03083784657032216,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,scale_0,validation,routing_mean_weight,0.10581990548426659,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,scale_1,validation,routing_mean_weight,0.04168611394389501,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,scale_2,validation,routing_mean_weight,0.4986250804271905,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,scale_3,validation,routing_mean_weight,0.35386890024664275,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,ALL,validation,routing_active_scales,3.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,ALL,validation,latency_median_ms,12.376575946807861,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
unet__resnet34__range_cutoff__validation__seed1414__fac64770__20260715T153943544939Z,unet,resnet34,range_cutoff,ALL,validation,peak_gpu_memory_bytes,3847016448.0,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,fac64770e0def65e30fd4e200094ae3d80cbafd380f1a73a773acd87046d579c,24783626,24783626
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,ALL,validation,miou,0.8451346586529194,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
segformer__mit-b0__native__validation__seed1414__6e80d7f3__20260715T190636759231Z,segformer,mit-b0,native,ALL,validation,pixel_acc,0.9652437541847769,,,ok,gpu_full,1414,871b4d1cb9a55ced0225f9750747d33790d23c8c,6e80d7f3b3daf7d40e75156b733ba9a8bb55fc791ec204a85690f47b0e40577d,3715172,3715172
